Method,Sub name,Concurrency,bonnie-vm1,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm2,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm3,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm4,VDB_Ksec,VDB_%CPU,VDB_Latency
Random,Seeks,7,bonnie-vm1,148.9,1,4932ms,bonnie-vm1,148.7,1,6412ms,bonnie-vm1,148.4,1,7419ms,bonnie-vm1,148.7,1,7274ms,bonnie-vm1,147.5,1,7983ms,bonnie-vm1,148.0,1,8700ms,bonnie-vm1,414.9,3,4003us,bonnie-vm2,106.7,1,11230ms,bonnie-vm2,106.5,1,9049ms,bonnie-vm2,107.1,1,11978ms,bonnie-vm2,107.0,1,15233ms,bonnie-vm2,107.3,1,6706ms,bonnie-vm2,146.0,2,4199us,bonnie-vm2,105.9,1,6955ms,bonnie-vm3,103.3,1,13689ms,bonnie-vm3,104.2,1,9475ms,bonnie-vm3,103.6,1,11364ms,bonnie-vm3,104.5,1,9461ms,bonnie-vm3,107.6,1,13275ms,bonnie-vm3,107.6,1,11340ms,bonnie-vm3,107.7,1,5704us,bonnie-vm4,143.8,1,4931ms,bonnie-vm4,143.9,1,8266ms,bonnie-vm4,143.8,2,4942ms,bonnie-vm4,144.0,1,5619ms,bonnie-vm4,189.5,3,4383us,bonnie-vm4,143.8,1,7421ms,bonnie-vm4,142.5,1,5666ms
Sequential Create,Create,7,bonnie-vm1,2015,3,468ms,bonnie-vm1,2015,3,372ms,bonnie-vm1,2015,3,223ms,bonnie-vm1,2016,3,295us,bonnie-vm1,2015,3,357us,bonnie-vm1,2015,3,333ms,bonnie-vm1,2016,2,527ms,bonnie-vm2,3996,5,136ms,bonnie-vm2,4002,5,258ms,bonnie-vm2,3996,6,253ms,bonnie-vm2,4000,6,236ms,bonnie-vm2,3993,6,401us,bonnie-vm2,3999,6,395ms,bonnie-vm2,3993,6,289us,bonnie-vm3,3733,5,352ms,bonnie-vm3,3734,5,363ms,bonnie-vm3,3733,5,530us,bonnie-vm3,3732,5,357ms,bonnie-vm3,3849,5,813ms,bonnie-vm3,3732,5,294us,bonnie-vm3,3736,5,283us,bonnie-vm4,6223,9,498ms,bonnie-vm4,6245,10,347ms,bonnie-vm4,6245,9,358ms,bonnie-vm4,6223,10,16039us,bonnie-vm4,6223,10,172ms,bonnie-vm4,6223,10,370ms,bonnie-vm4,6244,9,239ms
Sequential Create,Read,7,bonnie-vm1,+++++,+++,394us,bonnie-vm1,+++++,+++,3985us,bonnie-vm1,+++++,+++,403us,bonnie-vm1,+++++,+++,410us,bonnie-vm1,+++++,+++,358us,bonnie-vm1,+++++,+++,347us,bonnie-vm1,+++++,+++,366us,bonnie-vm2,+++++,+++,351us,bonnie-vm2,+++++,+++,349us,bonnie-vm2,+++++,+++,351us,bonnie-vm2,+++++,+++,359us,bonnie-vm2,+++++,+++,348us,bonnie-vm2,+++++,+++,360us,bonnie-vm2,+++++,+++,361us,bonnie-vm3,+++++,+++,374us,bonnie-vm3,+++++,+++,375us,bonnie-vm3,+++++,+++,353us,bonnie-vm3,+++++,+++,346us,bonnie-vm3,+++++,+++,352us,bonnie-vm3,+++++,+++,374us,bonnie-vm3,+++++,+++,347us,bonnie-vm4,+++++,+++,12021us,bonnie-vm4,+++++,+++,12017us,bonnie-vm4,+++++,+++,12017us,bonnie-vm4,+++++,+++,12019us,bonnie-vm4,+++++,+++,363us,bonnie-vm4,+++++,+++,12020us,bonnie-vm4,+++++,+++,8073us
Sequential Create,Delete,7,bonnie-vm1,1234,1,689us,bonnie-vm1,1234,1,690us,bonnie-vm1,1234,1,717us,bonnie-vm1,1234,1,620us,bonnie-vm1,1234,1,705us,bonnie-vm1,1234,1,702us,bonnie-vm1,1234,1,1036us,bonnie-vm2,3227,4,1106us,bonnie-vm2,3227,4,823us,bonnie-vm2,3227,4,1359us,bonnie-vm2,3227,3,818us,bonnie-vm2,3227,4,1149us,bonnie-vm2,3227,4,771us,bonnie-vm2,3227,3,1071us,bonnie-vm3,1024,1,855us,bonnie-vm3,1024,1,859us,bonnie-vm3,1024,1,816us,bonnie-vm3,1024,1,1116us,bonnie-vm3,1024,1,787us,bonnie-vm3,1024,1,854us,bonnie-vm3,1024,1,1106us,bonnie-vm4,2520,2,2564us,bonnie-vm4,2520,3,285ms,bonnie-vm4,2524,3,1265ms,bonnie-vm4,2520,3,250ms,bonnie-vm4,2520,3,135ms,bonnie-vm4,2524,3,116ms,bonnie-vm4,2525,3,139ms
Random create,Create,7,bonnie-vm1,3394,4,285ms,bonnie-vm1,3390,4,330ms,bonnie-vm1,3390,4,312ms,bonnie-vm1,3392,4,332ms,bonnie-vm1,3392,4,463us,bonnie-vm1,3397,4,329ms,bonnie-vm1,3397,5,317ms,bonnie-vm2,4213,6,330us,bonnie-vm2,4226,5,135ms,bonnie-vm2,4217,5,391us,bonnie-vm2,4221,6,209ms,bonnie-vm2,4213,6,187ms,bonnie-vm2,4226,5,188ms,bonnie-vm2,4212,5,195ms,bonnie-vm3,1899,2,320ms,bonnie-vm3,1897,2,130ms,bonnie-vm3,1923,2,212ms,bonnie-vm3,1898,2,221ms,bonnie-vm3,1897,2,294ms,bonnie-vm3,1897,2,473us,bonnie-vm3,1898,2,319ms,bonnie-vm4,8725,12,319ms,bonnie-vm4,8730,12,205ms,bonnie-vm4,8652,12,162ms,bonnie-vm4,8708,13,115ms,bonnie-vm4,8740,13,180ms,bonnie-vm4,8684,12,207ms,bonnie-vm4,8650,12,16040us
Random create,Read,7,bonnie-vm1,+++++,+++,30us,bonnie-vm1,+++++,+++,17us,bonnie-vm1,+++++,+++,39us,bonnie-vm1,+++++,+++,17us,bonnie-vm1,+++++,+++,25us,bonnie-vm1,+++++,+++,39us,bonnie-vm1,+++++,+++,4083us,bonnie-vm2,+++++,+++,33us,bonnie-vm2,+++++,+++,25us,bonnie-vm2,+++++,+++,29us,bonnie-vm2,+++++,+++,41us,bonnie-vm2,+++++,+++,56us,bonnie-vm2,+++++,+++,27us,bonnie-vm2,+++++,+++,48us,bonnie-vm3,+++++,+++,28us,bonnie-vm3,+++++,+++,24us,bonnie-vm3,+++++,+++,22us,bonnie-vm3,+++++,+++,22us,bonnie-vm3,+++++,+++,20us,bonnie-vm3,+++++,+++,28us,bonnie-vm3,+++++,+++,25us,bonnie-vm4,+++++,+++,12017us,bonnie-vm4,+++++,+++,28us,bonnie-vm4,+++++,+++,7094us,bonnie-vm4,+++++,+++,11980us,bonnie-vm4,+++++,+++,12008us,bonnie-vm4,+++++,+++,36us,bonnie-vm4,+++++,+++,12017us
Random create,Delete,7,bonnie-vm1,1363,1,796us,bonnie-vm1,1363,1,762us,bonnie-vm1,1363,1,838us,bonnie-vm1,1363,1,1120us,bonnie-vm1,1363,1,1115us,bonnie-vm1,1363,1,787us,bonnie-vm1,1363,1,1386us,bonnie-vm2,4894,6,1085us,bonnie-vm2,4894,5,733us,bonnie-vm2,4894,6,718us,bonnie-vm2,4894,5,827us,bonnie-vm2,4895,6,742us,bonnie-vm2,4894,6,828us,bonnie-vm2,4894,6,749us,bonnie-vm3,1499,1,756us,bonnie-vm3,1499,1,756us,bonnie-vm3,1499,1,1198us,bonnie-vm3,1499,2,849us,bonnie-vm3,1499,1,736us,bonnie-vm3,1499,1,1102us,bonnie-vm3,1499,1,1330us,bonnie-vm4,1714,2,2091ms,bonnie-vm4,1713,2,136ms,bonnie-vm4,1715,2,325ms,bonnie-vm4,1717,2,192ms,bonnie-vm4,3331,3,345ms,bonnie-vm4,3331,3,589us,bonnie-vm4,1715,2,130ms
Method,Sub name,Concurrency,bonnie-vm1,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm1,VDC_Ksec,VDC_%CPU,VDC_Latency,bonnie-vm1,VDD_Ksec,VDD_%CPU,VDD_Latency,bonnie-vm1,VDE_Ksec,VDE_%CPU,VDE_Latency,bonnie-vm1,VDF_Ksec,VDF_%CPU,VDF_Latency,bonnie-vm1,VDG_Ksec,VDG_%CPU,VDG_Latency,bonnie-vm1,VDH_Ksec,VDH_%CPU,VDH_Latency,bonnie-vm1,VDI_Ksec,VDI_%CPU,VDI_Latency,bonnie-vm2,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm2,VDC_Ksec,VDC_%CPU,VDC_Latency,bonnie-vm2,VDD_Ksec,VDD_%CPU,VDD_Latency,bonnie-vm2,VDE_Ksec,VDE_%CPU,VDE_Latency,bonnie-vm2,VDF_Ksec,VDF_%CPU,VDF_Latency,bonnie-vm2,VDG_Ksec,VDG_%CPU,VDG_Latency,bonnie-vm2,VDH_Ksec,VDH_%CPU,VDH_Latency,bonnie-vm2,VDI_Ksec,VDI_%CPU,VDI_Latency,bonnie-vm3,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm3,VDC_Ksec,VDC_%CPU,VDC_Latency,bonnie-vm3,VDD_Ksec,VDD_%CPU,VDD_Latency,bonnie-vm3,VDE_Ksec,VDE_%CPU,VDE_Latency,bonnie-vm3,VDF_Ksec,VDF_%CPU,VDF_Latency,bonnie-vm3,VDG_Ksec,VDG_%CPU,VDG_Latency,bonnie-vm3,VDH_Ksec,VDH_%CPU,VDH_Latency,bonnie-vm3,VDI_Ksec,VDI_%CPU,VDI_Latency,bonnie-vm4,VDB_Ksec,VDB_%CPU,VDB_Latency,bonnie-vm4,VDC_Ksec,VDC_%CPU,VDC_Latency,bonnie-vm4,VDD_Ksec,VDD_%CPU,VDD_Latency,bonnie-vm4,VDE_Ksec,VDE_%CPU,VDE_Latency,bonnie-vm4,VDF_Ksec,VDF_%CPU,VDF_Latency,bonnie-vm4,VDG_Ksec,VDG_%CPU,VDG_Latency,bonnie-vm4,VDH_Ksec,VDH_%CPU,VDH_Latency,bonnie-vm4,VDI_Ksec,VDI_%CPU,VDI_Latency
Sequential Output,Per character,8,bonnie-vm1,755,93,10335us,bonnie-vm1,757,92,16185us,bonnie-vm1,692,86,11540us,bonnie-vm1,735,91,15888us,bonnie-vm1,752,93,10764us,bonnie-vm1,786,93,10067us,bonnie-vm1,735,92,12563us,bonnie-vm1,739,92,10499us,bonnie-vm2,677,85,10967us,bonnie-vm2,781,92,29438us,bonnie-vm2,693,90,11219us,bonnie-vm2,732,93,25123us,bonnie-vm2,729,92,18436us,bonnie-vm2,726,92,12262us,bonnie-vm2,723,91,10593us,bonnie-vm2,738,92,12184us,bonnie-vm3,739,92,11478us,bonnie-vm3,735,92,25901us,bonnie-vm3,723,91,10576us,bonnie-vm3,700,94,12002us,bonnie-vm3,724,90,26159us,bonnie-vm3,738,92,10742us,bonnie-vm3,769,93,14022us,bonnie-vm3,738,92,11840us,bonnie-vm4,258,38,1599ms,bonnie-vm4,249,38,1534ms,bonnie-vm4,258,40,1010ms,bonnie-vm4,297,45,363ms,bonnie-vm4,280,42,772ms,bonnie-vm4,293,43,888ms,bonnie-vm4,298,45,744ms,bonnie-vm4,261,39,1272ms
Sequential Output,Block,8,bonnie-vm1,24267,2,4127ms,bonnie-vm1,22526,2,5262ms,bonnie-vm1,19202,2,5858ms,bonnie-vm1,25403,2,3838ms,bonnie-vm1,22267,2,3548ms,bonnie-vm1,22530,2,3889ms,bonnie-vm1,24295,2,4458ms,bonnie-vm1,27376,3,1576ms,bonnie-vm2,22518,2,4702ms,bonnie-vm2,19513,2,4992ms,bonnie-vm2,21701,2,3604ms,bonnie-vm2,23303,2,4696ms,bonnie-vm2,23769,2,3399ms,bonnie-vm2,25376,2,6545ms,bonnie-vm2,17981,2,5519ms,bonnie-vm2,29846,3,2678ms,bonnie-vm3,21649,2,3599ms,bonnie-vm3,22198,2,5084ms,bonnie-vm3,23719,2,4003ms,bonnie-vm3,17326,2,4977ms,bonnie-vm3,21450,2,3432ms,bonnie-vm3,22948,2,5338ms,bonnie-vm3,13235,1,127s,bonnie-vm3,18531,2,4347ms,bonnie-vm4,22441,2,3559ms,bonnie-vm4,23954,3,4716ms,bonnie-vm4,16325,2,5280ms,bonnie-vm4,21655,2,6457ms,bonnie-vm4,23386,2,3823ms,bonnie-vm4,22193,2,5357ms,bonnie-vm4,23079,2,3943ms,bonnie-vm4,20414,2,5305ms
Sequential Output,Rewrite,8,bonnie-vm1,23632,2,129s,bonnie-vm1,22268,2,128s,bonnie-vm1,34675,4,3991ms,bonnie-vm1,33389,3,5875ms,bonnie-vm1,32598,3,4936ms,bonnie-vm1,30178,3,6776ms,bonnie-vm1,32386,3,8774ms,bonnie-vm1,30425,3,8443ms,bonnie-vm2,29653,3,5664ms,bonnie-vm2,30108,3,7738ms,bonnie-vm2,28946,3,7774ms,bonnie-vm2,28455,3,7881ms,bonnie-vm2,28599,3,5278ms,bonnie-vm2,30423,3,6737ms,bonnie-vm2,20679,2,125s,bonnie-vm2,29071,3,5926ms,bonnie-vm3,35947,4,6491ms,bonnie-vm3,34817,4,7037ms,bonnie-vm3,35327,4,5035ms,bonnie-vm3,35527,4,8169ms,bonnie-vm3,36264,4,7336ms,bonnie-vm3,36452,4,6869ms,bonnie-vm3,34675,4,6199ms,bonnie-vm3,35667,4,6458ms,bonnie-vm4,29379,3,6557ms,bonnie-vm4,29822,3,8518ms,bonnie-vm4,30898,3,4758ms,bonnie-vm4,28235,3,7392ms,bonnie-vm4,29453,3,6073ms,bonnie-vm4,31223,3,5111ms,bonnie-vm4,28577,3,8429ms,bonnie-vm4,29083,3,6428ms
Sequential Input,Per character,8,bonnie-vm1,3008,69,3958us,bonnie-vm1,2981,67,6198us,bonnie-vm1,3268,73,2307us,bonnie-vm1,3268,74,3991us,bonnie-vm1,3298,74,3602us,bonnie-vm1,2265,51,10478us,bonnie-vm1,2978,66,3957us,bonnie-vm1,3393,71,2331us,bonnie-vm2,2371,56,10123us,bonnie-vm2,2127,51,4208us,bonnie-vm2,2439,54,2109us,bonnie-vm2,3167,71,14132us,bonnie-vm2,2439,55,2164us,bonnie-vm2,2128,50,4378us,bonnie-vm2,2425,58,6263us,bonnie-vm2,2962,64,5941us,bonnie-vm3,3489,78,2110us,bonnie-vm3,3467,79,13145us,bonnie-vm3,3311,75,2181us,bonnie-vm3,3469,78,7401us,bonnie-vm3,3461,78,3458us,bonnie-vm3,3468,79,3637us,bonnie-vm3,3472,79,17022us,bonnie-vm3,3482,78,2125us,bonnie-vm4,1846,42,14949us,bonnie-vm4,1664,39,17850us,bonnie-vm4,2008,43,25852us,bonnie-vm4,1897,43,26849us,bonnie-vm4,1999,47,25923us,bonnie-vm4,2088,47,13945us,bonnie-vm4,2036,49,34896us,bonnie-vm4,1999,42,13870us
Sequential Input,Block,8,bonnie-vm1,695601,45,6898us,bonnie-vm1,760102,45,7678us,bonnie-vm1,697601,50,7135us,bonnie-vm1,703857,51,6807us,bonnie-vm1,710832,52,6812us,bonnie-vm1,677711,48,31785us,bonnie-vm1,659458,45,13437us,bonnie-vm1,676708,46,14999us,bonnie-vm2,756293,53,5797us,bonnie-vm2,683787,47,14508us,bonnie-vm2,699773,47,10713us,bonnie-vm2,727035,48,7151us,bonnie-vm2,697773,47,6944us,bonnie-vm2,770637,56,5877us,bonnie-vm2,720147,48,5663us,bonnie-vm2,716473,48,10867us,bonnie-vm3,710313,51,6165us,bonnie-vm3,694143,45,6228us,bonnie-vm3,674433,46,12600us,bonnie-vm3,676933,45,6129us,bonnie-vm3,671874,45,6021us,bonnie-vm3,731695,53,6145us,bonnie-vm3,685985,46,6219us,bonnie-vm3,677545,46,6136us,bonnie-vm4,567294,35,20327us,bonnie-vm4,572484,35,29620us,bonnie-vm4,522863,32,24345us,bonnie-vm4,565277,32,24952us,bonnie-vm4,527413,31,24578us,bonnie-vm4,544150,34,11579us,bonnie-vm4,567229,34,14477us,bonnie-vm4,554466,34,10308us
Random,Seeks,8,bonnie-vm1,44.0,0,129s,bonnie-vm1,45.6,0,2540us,bonnie-vm1,43.9,0,129s,bonnie-vm1,43.9,0,129s,bonnie-vm1,43.8,0,129s,bonnie-vm1,44.0,0,129s,bonnie-vm1,43.9,0,135s,bonnie-vm1,43.9,0,131s,bonnie-vm2,178.2,2,9870ms,bonnie-vm2,180.3,2,5760us,bonnie-vm2,180.2,2,1587ms,bonnie-vm2,178.6,2,6450ms,bonnie-vm2,180.2,2,4218us,bonnie-vm2,179.1,1,5651ms,bonnie-vm2,178.7,2,7648ms,bonnie-vm2,178.9,1,5748ms,bonnie-vm3,143.5,1,5512ms,bonnie-vm3,155.9,2,5395us,bonnie-vm3,155.9,1,2089ms,bonnie-vm3,143.7,1,5097ms,bonnie-vm3,143.6,1,5246ms,bonnie-vm3,142.9,1,4320ms,bonnie-vm3,143.5,1,4383ms,bonnie-vm3,143.4,1,5375ms,bonnie-vm4,111.8,1,14607ms,bonnie-vm4,114.5,1,6924ms,bonnie-vm4,114.9,1,7811ms,bonnie-vm4,115.6,1,6636ms,bonnie-vm4,128.0,1,3945us,bonnie-vm4,115.5,1,8600ms,bonnie-vm4,115.5,1,10643ms,bonnie-vm4,115.5,1,16102ms
Sequential Create,Create,8,bonnie-vm1,5310,8,306us,bonnie-vm1,5325,8,355ms,bonnie-vm1,5307,8,617us,bonnie-vm1,5307,8,239ms,bonnie-vm1,5317,8,380us,bonnie-vm1,5317,7,451ms,bonnie-vm1,5321,7,384ms,bonnie-vm1,5309,8,401us,bonnie-vm2,5891,8,349ms,bonnie-vm2,5898,8,362ms,bonnie-vm2,5896,8,589ms,bonnie-vm2,5905,8,484ms,bonnie-vm2,5912,8,523ms,bonnie-vm2,5895,8,282us,bonnie-vm2,5908,8,147ms,bonnie-vm2,5908,9,268us,bonnie-vm3,3931,6,274ms,bonnie-vm3,3949,5,398ms,bonnie-vm3,3937,5,392ms,bonnie-vm3,3926,6,386ms,bonnie-vm3,3924,6,288us,bonnie-vm3,3931,6,276us,bonnie-vm3,3938,6,237ms,bonnie-vm3,3930,6,274ms,bonnie-vm4,5235,8,223ms,bonnie-vm4,5217,8,261ms,bonnie-vm4,5253,8,135ms,bonnie-vm4,5240,8,353ms,bonnie-vm4,5270,8,22607us,bonnie-vm4,5587,8,665ms,bonnie-vm4,5234,7,291ms,bonnie-vm4,5234,8,636ms
Sequential Create,Read,8,bonnie-vm1,+++++,+++,375us,bonnie-vm1,+++++,+++,358us,bonnie-vm1,+++++,+++,521us,bonnie-vm1,+++++,+++,545us,bonnie-vm1,+++++,+++,349us,bonnie-vm1,+++++,+++,359us,bonnie-vm1,+++++,+++,355us,bonnie-vm1,+++++,+++,347us,bonnie-vm2,+++++,+++,372us,bonnie-vm2,+++++,+++,532us,bonnie-vm2,+++++,+++,370us,bonnie-vm2,+++++,+++,345us,bonnie-vm2,+++++,+++,571us,bonnie-vm2,+++++,+++,540us,bonnie-vm2,+++++,+++,535us,bonnie-vm2,+++++,+++,337us,bonnie-vm3,+++++,+++,559us,bonnie-vm3,+++++,+++,346us,bonnie-vm3,+++++,+++,535us,bonnie-vm3,+++++,+++,351us,bonnie-vm3,+++++,+++,360us,bonnie-vm3,+++++,+++,341us,bonnie-vm3,+++++,+++,360us,bonnie-vm3,+++++,+++,345us,bonnie-vm4,+++++,+++,350us,bonnie-vm4,+++++,+++,367us,bonnie-vm4,+++++,+++,353us,bonnie-vm4,+++++,+++,16028us,bonnie-vm4,+++++,+++,12276us,bonnie-vm4,+++++,+++,8318us,bonnie-vm4,+++++,+++,24023us,bonnie-vm4,+++++,+++,346us
Sequential Create,Delete,8,bonnie-vm1,2072,2,958us,bonnie-vm1,2072,2,962us,bonnie-vm1,2072,2,797us,bonnie-vm1,2072,2,885us,bonnie-vm1,2072,2,962us,bonnie-vm1,2072,2,779us,bonnie-vm1,2072,2,694us,bonnie-vm1,2072,2,869us,bonnie-vm2,1577,2,840us,bonnie-vm2,1577,2,580us,bonnie-vm2,1577,2,643us,bonnie-vm2,1577,2,705us,bonnie-vm2,1577,2,697us,bonnie-vm2,1577,2,769us,bonnie-vm2,1577,2,491us,bonnie-vm2,1577,1,591us,bonnie-vm3,2866,4,725us,bonnie-vm3,2866,4,835us,bonnie-vm3,2866,4,570us,bonnie-vm3,2866,4,649us,bonnie-vm3,2866,4,739us,bonnie-vm3,2866,3,1095us,bonnie-vm3,2866,3,900us,bonnie-vm3,2866,3,847us,bonnie-vm4,1559,1,700ms,bonnie-vm4,1560,1,2623ms,bonnie-vm4,1561,1,434ms,bonnie-vm4,1559,1,12028us,bonnie-vm4,1563,1,443ms,bonnie-vm4,1561,1,474ms,bonnie-vm4,1559,1,593ms,bonnie-vm4,1559,1,1043ms
Random create,Create,8,bonnie-vm1,7848,12,127ms,bonnie-vm1,7838,12,129ms,bonnie-vm1,7859,12,143ms,bonnie-vm1,8312,12,158ms,bonnie-vm1,7837,12,329us,bonnie-vm1,7839,11,509us,bonnie-vm1,7841,13,148ms,bonnie-vm1,7860,12,138ms,bonnie-vm2,7849,12,175ms,bonnie-vm2,7814,11,272ms,bonnie-vm2,7817,12,125ms,bonnie-vm2,7812,12,190ms,bonnie-vm2,7831,11,354ms,bonnie-vm2,7830,11,177ms,bonnie-vm2,7810,12,254ms,bonnie-vm2,7796,12,236us,bonnie-vm3,4306,6,124ms,bonnie-vm3,4319,6,118ms,bonnie-vm3,4313,5,117ms,bonnie-vm3,4303,6,271us,bonnie-vm3,4308,6,120ms,bonnie-vm3,4306,6,121ms,bonnie-vm3,4301,6,328us,bonnie-vm3,4302,6,143ms,bonnie-vm4,4418,7,537ms,bonnie-vm4,4410,7,513ms,bonnie-vm4,4394,6,524ms,bonnie-vm4,4410,6,541ms,bonnie-vm4,4392,6,20124us,bonnie-vm4,4408,6,544ms,bonnie-vm4,4401,6,540ms,bonnie-vm4,4400,6,527ms
Random create,Read,8,bonnie-vm1,+++++,+++,20us,bonnie-vm1,+++++,+++,21us,bonnie-vm1,+++++,+++,60us,bonnie-vm1,+++++,+++,81us,bonnie-vm1,+++++,+++,56us,bonnie-vm1,+++++,+++,22us,bonnie-vm1,+++++,+++,20us,bonnie-vm1,+++++,+++,46us,bonnie-vm2,+++++,+++,66us,bonnie-vm2,+++++,+++,44us,bonnie-vm2,+++++,+++,21us,bonnie-vm2,+++++,+++,22us,bonnie-vm2,+++++,+++,21us,bonnie-vm2,+++++,+++,21us,bonnie-vm2,+++++,+++,63us,bonnie-vm2,+++++,+++,21us,bonnie-vm3,+++++,+++,22us,bonnie-vm3,+++++,+++,18us,bonnie-vm3,+++++,+++,72us,bonnie-vm3,+++++,+++,36us,bonnie-vm3,+++++,+++,22us,bonnie-vm3,+++++,+++,22us,bonnie-vm3,+++++,+++,45us,bonnie-vm3,+++++,+++,36us,bonnie-vm4,+++++,+++,12011us,bonnie-vm4,+++++,+++,12017us,bonnie-vm4,+++++,+++,32us,bonnie-vm4,+++++,+++,16013us,bonnie-vm4,+++++,+++,3495us,bonnie-vm4,+++++,+++,12020us,bonnie-vm4,+++++,+++,14111us,bonnie-vm4,+++++,+++,12019us
Random create,Delete,8,bonnie-vm1,3677,4,893us,bonnie-vm1,3677,5,538us,bonnie-vm1,3677,5,861us,bonnie-vm1,3678,5,866us,bonnie-vm1,3677,5,718us,bonnie-vm1,3677,6,879us,bonnie-vm1,3677,5,852us,bonnie-vm1,3677,5,765us,bonnie-vm2,1860,2,611us,bonnie-vm2,1860,1,469us,bonnie-vm2,1860,2,521us,bonnie-vm2,1860,2,747us,bonnie-vm2,1860,2,465us,bonnie-vm2,1860,2,764us,bonnie-vm2,1860,2,602us,bonnie-vm2,1860,2,467us,bonnie-vm3,1723,2,648us,bonnie-vm3,1723,2,644us,bonnie-vm3,1723,2,644us,bonnie-vm3,1723,2,511us,bonnie-vm3,1723,2,597us,bonnie-vm3,1723,2,651us,bonnie-vm3,1723,3,874us,bonnie-vm3,1723,2,544us,bonnie-vm4,1246,1,125ms,bonnie-vm4,1247,1,12320us,bonnie-vm4,1246,1,297ms,bonnie-vm4,1247,1,226ms,bonnie-vm4,1247,1,217ms,bonnie-vm4,1246,1,123ms,bonnie-vm4,1247,1,499ms,bonnie-vm4,1246,1,254ms
